datetime,depth,temp,OXY_oxy
2014-06-09 00:00:00,16,9.4,200
2014-06-09 00:00:00,17,9.3,190.625
2014-06-09 00:00:00,18,9.3,175
2014-06-09 00:00:00,19,9.1,137.5
2014-06-09 00:00:00,20,9,112.5
2014-06-09 00:00:00,21,9,109.375
2014-06-09 00:00:00,22,8.9,106.25
2014-06-09 00:00:00,23,8.9,100
2014-06-09 00:00:00,24,8.9,93.75
2014-06-09 00:00:00,24.2,8.9,84.375
2014-06-23 00:00:00,0,23.5,331.25
2014-06-23 00:00:00,1,22.6,340.625
2014-06-23 00:00:00,2,22.4,334.375
2014-06-23 00:00:00,3,22.2,318.75
2014-06-23 00:00:00,4,21.4,265.625
2014-06-23 00:00:00,5,20.7,237.5
2014-06-23 00:00:00,6,20.3,231.25
2014-06-23 00:00:00,7,19.6,228.125
2014-06-23 00:00:00,7.5,18.5,206.25
2014-06-23 00:00:00,8,17,196.875
2014-06-23 00:00:00,8.5,15.4,193.75
2014-06-23 00:00:00,9,14.5,168.75
2014-06-23 00:00:00,10,13,181.25
2014-06-23 00:00:00,11,12.3,156.25
2014-06-23 00:00:00,12,11.3,143.75
2014-06-23 00:00:00,13,10.8,140.625
2014-06-23 00:00:00,14,10.4,131.25
2014-06-23 00:00:00,15,9.9,121.875
2014-06-23 00:00:00,16,9.6,115.625
2014-06-23 00:00:00,17,9.4,68.75
2014-06-23 00:00:00,18,9.3,50
2014-06-23 00:00:00,19,9.2,50
2014-06-23 00:00:00,20,9.2,37.5
2014-06-23 00:00:00,21,9.1,15.625
2014-06-23 00:00:00,22,9.1,3.125
2014-06-23 00:00:00,23,9.1,3.125
2014-06-23 00:00:00,24,9.1,6.25
2014-06-23 00:00:00,24.4,9.1,6.25
2014-07-07 00:00:00,0,23.8,309.375
2014-07-07 00:00:00,1,23.4,300
2014-07-07 00:00:00,2,22.9,284.375
2014-07-07 00:00:00,3,22.8,275
2014-07-07 00:00:00,4,22.8,271.875
2014-07-07 00:00:00,5,22.7,259.375
2014-07-07 00:00:00,6,22.6,250
2014-07-07 00:00:00,7,22.3,234.375
2014-07-07 00:00:00,7.5,21.9,218.75
2014-07-07 00:00:00,8,19.1,103.125
2014-07-07 00:00:00,8.5,18.2,100
2014-07-07 00:00:00,9,15.7,90.625
2014-07-07 00:00:00,10,13.9,62.5
2014-07-07 00:00:00,11,12.2,65.625
2014-07-07 00:00:00,12,10.8,59.375
2014-07-07 00:00:00,13,10.3,43.75
2014-07-07 00:00:00,14,9.9,28.125
2014-07-07 00:00:00,15,9.8,28.125
2014-07-07 00:00:00,16,9.6,3.125
2014-07-07 00:00:00,17,9.5,3.125
2014-07-07 00:00:00,18,9.4,3.125
2014-07-07 00:00:00,19,9.3,3.125
2014-07-07 00:00:00,20,9.2,3.125
2014-07-07 00:00:00,21,9.2,3.125
2014-07-07 00:00:00,22,9.2,3.125
2014-07-07 00:00:00,23,9.1,3.125
2014-07-07 00:00:00,24,9.1,6.25
2014-07-07 00:00:00,24.8,9.1,6.25
2014-07-21 00:00:00,0,23.1,315.625
2014-07-21 00:00:00,1,23,312.5
2014-07-21 00:00:00,2,23,309.375
2014-07-21 00:00:00,3,23,306.25
2014-07-21 00:00:00,4,22.8,306.25
2014-07-21 00:00:00,5,22.2,256.25
2014-07-21 00:00:00,6,22.1,246.875
2014-07-21 00:00:00,7,21.1,153.125
2014-07-21 00:00:00,8,20.7,128.125
2014-07-21 00:00:00,9,19.9,75
2014-07-21 00:00:00,9.5,17.8,3.125
2014-07-21 00:00:00,10,15.8,3.125
2014-07-21 00:00:00,11,12.3,3.125
2014-07-21 00:00:00,12,11.6,6.25
2014-07-21 00:00:00,13,10.8,3.125
2014-07-21 00:00:00,14,10.4,6.25
2014-07-21 00:00:00,15,10.2,6.25
2014-07-21 00:00:00,16,9.8,6.25
2014-07-21 00:00:00,17,9.6,6.25
2014-07-21 00:00:00,18,9.5,6.25
2014-07-21 00:00:00,19,9.4,6.25
2014-07-21 00:00:00,20,9.3,6.25
2014-07-21 00:00:00,21,9.2,9.375
2014-07-21 00:00:00,22,9.1,9.375
2014-07-21 00:00:00,23,9.1,9.375
2014-07-21 00:00:00,24,9.1,9.375
2014-08-04 00:00:00,0,23.9,328.125
2014-08-04 00:00:00,1,23.9,337.5
2014-08-04 00:00:00,2,23.7,331.25
2014-08-04 00:00:00,3,23.5,325
2014-08-04 00:00:00,4,23.4,306.25
2014-08-04 00:00:00,5,23.3,309.375
2014-08-04 00:00:00,6,23,246.875
2014-08-04 00:00:00,7,22.3,196.875
2014-08-04 00:00:00,8,22.1,175
2014-08-04 00:00:00,9,19.3,3.125
2014-08-04 00:00:00,10,16.5,3.125
2014-08-04 00:00:00,11,14.1,3.125
2014-08-04 00:00:00,12,12.5,3.125
2014-08-04 00:00:00,13,11.8,3.125
2014-08-04 00:00:00,14,10.6,3.125
2014-08-04 00:00:00,15,10.5,3.125
2014-08-04 00:00:00,16,10,3.125
2014-08-04 00:00:00,17,9.8,3.125
2014-08-04 00:00:00,18,9.5,3.125
2014-08-04 00:00:00,19,9.4,3.125
2014-08-04 00:00:00,20,9.4,3.125
2014-08-04 00:00:00,21,9.3,3.125
2014-08-04 00:00:00,22,9.3,3.125
2014-08-04 00:00:00,23,9.3,3.125
2014-08-04 00:00:00,24,9.2,6.25
2014-08-04 00:00:00,24.2,9.2,6.25
2014-08-20 00:00:00,0,24.2,296.875
2014-08-20 00:00:00,1,23.9,281.25
2014-08-20 00:00:00,2,23.7,290.625
2014-08-20 00:00:00,3,23.6,275
2014-08-20 00:00:00,4,23.6,278.125
2014-08-20 00:00:00,5,23.6,278.125
2014-08-20 00:00:00,6,23.5,271.875
2014-08-20 00:00:00,7,23.3,243.75
2014-08-20 00:00:00,8,22.4,206.25
2014-08-20 00:00:00,9,20.7,40.625
2014-08-20 00:00:00,9.5,19.9,6.25
2014-08-20 00:00:00,10,19.2,3.125
2014-08-20 00:00:00,10.5,17.6,3.125
2014-08-20 00:00:00,11,15.1,3.125
2014-08-20 00:00:00,12,13.2,6.25
2014-08-20 00:00:00,13,11.9,6.25
2014-08-20 00:00:00,14,11.1,9.375
2014-08-20 00:00:00,15,10.4,9.375
2014-08-20 00:00:00,16,10.2,12.5
2014-08-20 00:00:00,17,10.1,12.5
2014-08-20 00:00:00,18,9.9,12.5
2014-08-20 00:00:00,19,9.8,15.625
2014-08-20 00:00:00,20,9.7,15.625
2014-08-20 00:00:00,21,9.6,15.625
2014-08-20 00:00:00,22,9.6,15.625
2014-08-20 00:00:00,23,9.6,15.625
2014-08-20 00:00:00,24,9.4,12.5
2014-08-20 00:00:00,24.2,9.4,12.5
2014-09-02 00:00:00,0,23.8,259.375
2014-09-02 00:00:00,1,23.7,259.375
2014-09-02 00:00:00,2,23.7,256.25
2014-09-02 00:00:00,3,23.6,256.25
2014-09-02 00:00:00,4,23.6,256.25
2014-09-02 00:00:00,5,23.6,253.125
2014-09-02 00:00:00,6,23.6,253.125
2014-09-02 00:00:00,7,23.6,256.25
2014-09-02 00:00:00,8,23.6,250
2014-09-02 00:00:00,8.5,23.6,243.75
2014-09-02 00:00:00,9,23.6,243.75
2014-09-02 00:00:00,9.5,23.5,234.375
2014-09-02 00:00:00,10,19.8,0
2014-09-02 00:00:00,10.5,17.1,0
2014-09-02 00:00:00,11,16.9,0
2014-09-02 00:00:00,12,15.2,0
2014-09-02 00:00:00,13,13.5,0
2014-09-02 00:00:00,14,12.1,0
2014-09-02 00:00:00,15,11.2,0
2014-09-02 00:00:00,16,10.7,0
2014-09-02 00:00:00,17,10.4,0
2014-09-02 00:00:00,18,10,0
2014-09-02 00:00:00,19,10,0
2014-09-02 00:00:00,20,9.9,0
2014-09-02 00:00:00,21,9.7,0
2014-09-02 00:00:00,22,9.7,0
2014-09-02 00:00:00,23,9.6,0
2014-09-02 00:00:00,23.3,9.6,3.125
2014-09-28 00:00:00,0,20.3,346.875
2014-09-28 00:00:00,1,20.3,343.75
2014-09-28 00:00:00,2,20.1,346.875
2014-09-28 00:00:00,3,19.2,353.125
2014-09-28 00:00:00,4,18.9,331.25
2014-09-28 00:00:00,5,18.4,306.25
2014-09-28 00:00:00,6,18.3,306.25
2014-09-28 00:00:00,7,18.2,284.375
2014-09-28 00:00:00,8,18.1,271.875
2014-09-28 00:00:00,9,18,262.5
2014-09-28 00:00:00,10,17.9,250
2014-09-28 00:00:00,11,17.5,181.25
2014-09-28 00:00:00,12,17.3,153.125
2014-09-28 00:00:00,13,15.2,6.25
2014-09-28 00:00:00,14,12.7,6.25
2014-09-28 00:00:00,15,11.1,9.375
2014-09-28 00:00:00,16,10.6,9.375
2014-09-28 00:00:00,17,10.3,9.375
2014-09-28 00:00:00,18,10.1,9.375
2014-09-28 00:00:00,19,9.9,9.375
2014-09-28 00:00:00,20,9.9,12.5
2014-09-28 00:00:00,21,9.9,12.5
2014-09-28 00:00:00,22,9.8,15.625
2014-09-28 00:00:00,23,9.7,15.625
2014-09-28 00:00:00,24,9.6,18.75
2014-09-28 00:00:00,24.3,9.7,9.375
2014-10-30 00:00:00,0,12.2,262.5
2014-10-30 00:00:00,1,12.2,265.625
2014-10-30 00:00:00,2,12.2,268.75
2014-10-30 00:00:00,3,12.2,265.625
2014-10-30 00:00:00,4,12.2,259.375
2014-10-30 00:00:00,5,12.2,262.5
2014-10-30 00:00:00,6,12.2,253.125
2014-10-30 00:00:00,7,12.2,262.5
2014-10-30 00:00:00,8,12.2,262.5
2014-10-30 00:00:00,9,12.2,262.5
2014-10-30 00:00:00,10,12.2,256.25
2014-10-30 00:00:00,11,12.2,256.25
2014-10-30 00:00:00,12,12.2,256.25
2014-10-30 00:00:00,13,12.2,253.125
2014-10-30 00:00:00,14,12.2,259.375
2014-10-30 00:00:00,15,12.2,259.375
2014-10-30 00:00:00,16,12.2,259.375
2014-10-30 00:00:00,17,12.2,253.125
2014-10-30 00:00:00,18,12.2,253.125
2014-10-30 00:00:00,19,12.2,253.125
2014-10-30 00:00:00,20,12.2,246.875
2014-10-30 00:00:00,21,12.2,243.75
2014-10-30 00:00:00,22,11.8,50
2014-10-30 00:00:00,23,11.7,37.5
2014-10-30 00:00:00,24,11.7,37.5
2015-02-11 00:00:00,0,0.1,459.375
2015-02-11 00:00:00,1,0.4,428.125
2015-02-11 00:00:00,2,0.5,415.625
2015-02-11 00:00:00,3,0.5,412.5
2015-02-11 00:00:00,4,0.5,415.625
2015-02-11 00:00:00,5,0.5,409.375
2015-02-11 00:00:00,6,0.6,415.625
2015-02-11 00:00:00,7,0.6,415.625
2015-02-11 00:00:00,8,0.6,418.75
2015-02-11 00:00:00,9,0.6,412.5
2015-02-11 00:00:00,10,0.6,400
2015-02-11 00:00:00,11,0.7,390.625
2015-02-11 00:00:00,12,0.8,378.125
2015-02-11 00:00:00,13,0.8,375
2015-02-11 00:00:00,14,0.9,356.25
2015-02-11 00:00:00,15,0.9,300
2015-02-11 00:00:00,16,1,256.25
2015-02-11 00:00:00,17,1.2,228.125
2015-02-11 00:00:00,18,1.3,175
2015-02-11 00:00:00,19,1.5,134.375
2015-02-11 00:00:00,20,1.6,109.375
2015-02-11 00:00:00,21,1.8,59.375
2015-02-11 00:00:00,22,2.2,15.625
2015-02-11 00:00:00,23,2.4,15.625
2015-02-11 00:00:00,23.5,2.6,15.625
2015-04-10 00:00:00,0,4.6,425
2015-04-10 00:00:00,1,4.4,428.125
2015-04-10 00:00:00,2,4.1,425
2015-04-10 00:00:00,3,4.1,425
2015-04-10 00:00:00,4,4,421.875
2015-04-10 00:00:00,5,4,421.875
2015-04-10 00:00:00,6,4,418.75
2015-04-10 00:00:00,7,4,418.75
2015-04-10 00:00:00,8,4,418.75
2015-04-10 00:00:00,9,4,418.75
2015-04-10 00:00:00,10,4,415.625
2015-04-10 00:00:00,11,3.9,415.625
2015-04-10 00:00:00,12,3.9,415.625
2015-04-10 00:00:00,13,3.9,409.375
2015-04-10 00:00:00,14,3.9,406.25
2015-04-10 00:00:00,15,3.9,403.125
2015-04-10 00:00:00,16,3.9,409.375
2015-04-10 00:00:00,17,3.9,409.375
2015-04-10 00:00:00,18,3.9,403.125
2015-04-10 00:00:00,19,4,409.375
2015-04-10 00:00:00,20,3.9,412.5
2015-04-10 00:00:00,21,3.9,412.5
2015-04-10 00:00:00,22,3.9,406.25
2015-04-10 00:00:00,23,3.9,387.5
2015-04-10 00:00:00,24,3.9,84.375
2015-04-10 00:00:00,24.2,3.9,65.625
2015-04-24 00:00:00,0,7.5,412.5
2015-04-24 00:00:00,1,7.4,406.25
2015-04-24 00:00:00,2,7.4,409.375
2015-04-24 00:00:00,3,7.3,406.25
2015-04-24 00:00:00,4,7.3,403.125
2015-04-24 00:00:00,5,7.3,396.875
2015-04-24 00:00:00,6,7.3,390.625
2015-04-24 00:00:00,7,7.3,390.625
2015-04-24 00:00:00,8,7.3,390.625
2015-04-24 00:00:00,9,7.2,393.75
2015-04-24 00:00:00,10,7.2,390.625
2015-04-24 00:00:00,11,7.2,390.625
2015-04-24 00:00:00,12,7,381.25
2015-04-24 00:00:00,13,7,387.5
2015-04-24 00:00:00,14,7,390.625
2015-04-24 00:00:00,15,7,393.75
2015-04-24 00:00:00,16,6.9,390.625
2015-04-24 00:00:00,17,6.9,390.625
2015-04-24 00:00:00,18,6.9,390.625
2015-04-24 00:00:00,19,6.9,390.625
2015-04-24 00:00:00,20,6.9,390.625
2015-04-24 00:00:00,21,6.9,390.625
2015-04-24 00:00:00,22,6.8,390.625
2015-04-24 00:00:00,23,6.8,393.75
2015-04-24 00:00:00,24,6.8,384.375
2015-04-24 00:00:00,24.2,6.8,384.375
2015-05-01 00:00:00,0,10.5,462.5
2015-05-01 00:00:00,1,9.2,453.125
2015-05-01 00:00:00,2,8.7,425
2015-05-01 00:00:00,3,8.7,418.75
2015-05-01 00:00:00,4,8.6,406.25
2015-05-01 00:00:00,5,8.6,412.5
2015-05-01 00:00:00,6,8.5,412.5
2015-05-01 00:00:00,7,8.5,409.375
2015-05-01 00:00:00,8,8.4,409.375
2015-05-01 00:00:00,9,8.4,406.25
2015-05-01 00:00:00,10,8.3,400
2015-05-01 00:00:00,11,8.2,396.875
2015-05-01 00:00:00,12,8.2,396.875
2015-05-01 00:00:00,13,8.1,393.75
2015-05-01 00:00:00,14,8,387.5
2015-05-01 00:00:00,15,7.8,384.375
2015-05-01 00:00:00,16,7.6,375
2015-05-01 00:00:00,17,7.4,368.75
2015-05-01 00:00:00,18,7.3,368.75
2015-05-01 00:00:00,19,7.2,362.5
2015-05-01 00:00:00,20,7.2,359.375
2015-05-01 00:00:00,21,7,346.875
2015-05-01 00:00:00,22,7,343.75
2015-05-01 00:00:00,23,7,346.875
2015-05-01 00:00:00,24,7,343.75
2015-05-01 00:00:00,24.3,7,334.375
2015-05-13 00:00:00,0,13.6,356.25
2015-05-13 00:00:00,1,12.8,378.125
2015-05-13 00:00:00,2,12.6,359.375
2015-05-13 00:00:00,3,12.4,350
2015-05-13 00:00:00,4,12.4,334.375
2015-05-13 00:00:00,5,12.4,325
2015-05-13 00:00:00,6,12.4,325
2015-05-13 00:00:00,7,12.3,328.125
2015-05-13 00:00:00,8,12.2,328.125
2015-05-13 00:00:00,9,11.8,318.75
2015-05-13 00:00:00,10,10.4,303.125
2015-05-13 00:00:00,11,9.6,312.5
2015-05-13 00:00:00,12,9.6,312.5
2015-05-13 00:00:00,13,9.5,312.5
2015-05-13 00:00:00,14,9.3,312.5
2015-05-13 00:00:00,15,8.6,300
2015-05-13 00:00:00,16,8.6,300
2015-05-13 00:00:00,17,8.6,300
2015-05-13 00:00:00,18,8.6,300
2015-05-13 00:00:00,19,8.6,296.875
2015-05-13 00:00:00,20,8.6,296.875
2015-05-13 00:00:00,21,8.6,296.875
2015-05-13 00:00:00,22,8.6,296.875
2015-05-13 00:00:00,23,8.5,293.75
2015-05-13 00:00:00,24,8.5,287.5
2015-05-13 00:00:00,24.4,8.5,284.375
2015-05-27 00:00:00,0,15.9,296.875
2015-05-27 00:00:00,1,15.9,300
2015-05-27 00:00:00,2,15.8,300
2015-05-27 00:00:00,3,15.8,300
2015-05-27 00:00:00,4,15.7,296.875
2015-05-27 00:00:00,5,15.7,293.75
2015-05-27 00:00:00,6,15.6,293.75
2015-05-27 00:00:00,7,15.2,290.625
2015-05-27 00:00:00,8,15.1,287.5
2015-05-27 00:00:00,9,14.6,284.375
2015-05-27 00:00:00,10,14.3,281.25
2015-05-27 00:00:00,11,14.2,278.125
2015-05-27 00:00:00,12,13.1,256.25
2015-05-27 00:00:00,13,11.7,234.375
2015-05-27 00:00:00,14,11.5,234.375
2015-05-27 00:00:00,15,11.1,231.25
2015-05-27 00:00:00,16,9.9,203.125
2015-05-27 00:00:00,17,9.2,181.25
2015-05-27 00:00:00,18,9.1,171.875
2015-05-27 00:00:00,19,9,171.875
2015-05-27 00:00:00,20,9,171.875
2015-05-27 00:00:00,21,9,168.75
2015-05-27 00:00:00,22,8.9,168.75
2015-05-27 00:00:00,23,8.9,168.75
2015-05-27 00:00:00,24,8.9,165.625
2015-05-27 00:00:00,24.2,8.9,165.625
2015-06-08 00:00:00,0,20.4,296.875
2015-06-08 00:00:00,1,20,303.125
2015-06-08 00:00:00,2,19.8,306.25
2015-06-08 00:00:00,3,19.6,300
2015-06-08 00:00:00,4,19.4,287.5
2015-06-08 00:00:00,5,19.2,284.375
2015-06-08 00:00:00,6,18.8,284.375
2015-06-08 00:00:00,7,18.5,278.125
2015-06-08 00:00:00,8,17.2,253.125
2015-06-08 00:00:00,9,14.6,203.125
2015-06-08 00:00:00,10,14,196.875
2015-06-08 00:00:00,11,13.9,193.75
2015-06-08 00:00:00,12,13.4,184.375
2015-06-08 00:00:00,13,12.8,168.75
2015-06-08 00:00:00,14,11.8,159.375
2015-06-08 00:00:00,15,11.6,156.25
2015-06-08 00:00:00,16,11,143.75
2015-06-08 00:00:00,17,10.2,128.125
2015-06-08 00:00:00,18,10,109.375
2015-06-08 00:00:00,19,10,106.25
2015-06-08 00:00:00,20,9.8,106.25
2015-06-08 00:00:00,21,9.7,81.25
2015-06-08 00:00:00,22,9.4,50
2015-06-08 00:00:00,23,9.4,43.75
2015-06-08 00:00:00,24,9.3,31.25
2015-06-08 00:00:00,24.5,9.3,31.25
2015-06-23 00:00:00,0,22,296.875
2015-06-23 00:00:00,1,22,300
2015-06-23 00:00:00,2,21.9,303.125
2015-06-23 00:00:00,3,21.9,300
2015-06-23 00:00:00,4,21.9,300
2015-06-23 00:00:00,5,21.7,296.875
2015-06-23 00:00:00,6,21.5,284.375
2015-06-23 00:00:00,7,21.4,284.375
2015-06-23 00:00:00,7.5,21.3,284.375
2015-06-23 00:00:00,8,21.3,278.125
2015-06-23 00:00:00,8.5,18.2,178.125
2015-06-23 00:00:00,9,16.7,165.625
2015-06-23 00:00:00,10,15.9,156.25
2015-06-23 00:00:00,11,14.2,125
2015-06-23 00:00:00,12,13.5,112.5
2015-06-23 00:00:00,13,13,100
2015-06-23 00:00:00,14,12.6,96.875
2015-06-23 00:00:00,15,11.9,84.375
2015-06-23 00:00:00,16,11.7,78.125
2015-06-23 00:00:00,17,11.1,43.75
2015-06-23 00:00:00,18,10.9,31.25
2015-06-23 00:00:00,19,10.4,6.25
2015-06-23 00:00:00,20,10.1,6.25
2015-06-23 00:00:00,21,10,6.25
2015-06-23 00:00:00,22,9.9,6.25
2015-06-23 00:00:00,23,9.9,6.25
2015-06-23 00:00:00,24,9.9,6.25
2015-06-23 00:00:00,24.4,9.9,6.25
2015-07-08 00:00:00,0,22.8,293.75
2015-07-08 00:00:00,1,22.6,296.875
2015-07-08 00:00:00,2,22.4,287.5
2015-07-08 00:00:00,3,22.3,281.25
2015-07-08 00:00:00,4,22.2,271.875
2015-07-08 00:00:00,5,22.2,268.75
2015-07-08 00:00:00,6,22.2,268.75
2015-07-08 00:00:00,6.5,22.2,259.375
2015-07-08 00:00:00,7,22.2,259.375
2015-07-08 00:00:00,7.5,22.1,259.375
2015-07-08 00:00:00,8,21.8,187.5
2015-07-08 00:00:00,8.5,19.1,87.5
2015-07-08 00:00:00,9,18,71.875
2015-07-08 00:00:00,9.5,17.7,68.75
2015-07-08 00:00:00,10,16.6,40.625
2015-07-08 00:00:00,11,14,9.375
2015-07-08 00:00:00,12,13.1,3.125
2015-07-08 00:00:00,13,12.6,3.125
2015-07-08 00:00:00,14,12,0
2015-07-08 00:00:00,15,11.5,0
2015-07-08 00:00:00,16,11,0
2015-07-08 00:00:00,17,10.5,0
2015-07-08 00:00:00,18,10.2,0
2015-07-08 00:00:00,19,10,0
2015-07-08 00:00:00,20,10,3.125
2015-07-08 00:00:00,21,10,3.125
2015-07-08 00:00:00,22,9.9,3.125
2015-07-08 00:00:00,23,9.9,3.125
2015-07-08 00:00:00,24,9.8,3.125
2015-07-08 00:00:00,24.4,9.8,3.125
2015-07-20 00:00:00,0,24.5,290.625
2015-07-20 00:00:00,1,24.5,290.625
2015-07-20 00:00:00,2,24.5,290.625
2015-07-20 00:00:00,3,24.5,293.75
2015-07-20 00:00:00,4,24.5,293.75
2015-07-20 00:00:00,5,24.5,293.75
2015-07-20 00:00:00,6,24.5,293.75
2015-07-20 00:00:00,7,24.5,281.25
2015-07-20 00:00:00,7.5,24.3,265.625
2015-07-20 00:00:00,8,24,243.75
2015-07-20 00:00:00,8.5,20.9,46.875
2015-07-20 00:00:00,9,19.5,6.25
2015-07-20 00:00:00,10,17.8,0
2015-07-20 00:00:00,11,15.2,0
2015-07-20 00:00:00,12,14.3,0
2015-07-20 00:00:00,13,13.8,0
2015-07-20 00:00:00,14,13,0
2015-07-20 00:00:00,15,12,0
2015-07-20 00:00:00,16,11.7,0
2015-07-20 00:00:00,17,11.4,0
2015-07-20 00:00:00,18,11.1,0
2015-07-20 00:00:00,19,10.9,0
2015-07-20 00:00:00,20,10.6,0
2015-07-20 00:00:00,21,10.3,0
2015-07-20 00:00:00,22,10.2,0
2015-07-20 00:00:00,23,10.1,0
2015-07-20 00:00:00,23.9,10.1,0
2015-08-03 00:00:00,0,24.4,256.25
2015-08-03 00:00:00,1,24.4,256.25
2015-08-03 00:00:00,2,24.4,250
2015-08-03 00:00:00,3,24.4,250
2015-08-03 00:00:00,4,24.3,253.125
2015-08-03 00:00:00,5,24.3,250
2015-08-03 00:00:00,6,24.2,243.75
2015-08-03 00:00:00,7,24.1,240.625
2015-08-03 00:00:00,8,24.1,243.75
2015-08-03 00:00:00,8.5,24,237.5
2015-08-03 00:00:00,9,23.8,225
2015-08-03 00:00:00,9.5,22.4,165.625
2015-08-03 00:00:00,10,18.9,40.625
2015-08-03 00:00:00,10.5,17.4,0
2015-08-03 00:00:00,11,16.1,9.375
2015-08-03 00:00:00,11.5,15.4,0
2015-08-03 00:00:00,12,15.1,0
2015-08-03 00:00:00,12.5,15.4,0
2015-08-03 00:00:00,13,14.1,0
2015-08-03 00:00:00,14,12.9,0
2015-08-03 00:00:00,15,12.3,0
2015-08-03 00:00:00,16,12,0
2015-08-03 00:00:00,17,11.6,0
2015-08-03 00:00:00,18,10.9,0
2015-08-03 00:00:00,19,10.6,0
2015-08-03 00:00:00,20,10.5,0
2015-08-03 00:00:00,21,10.5,0
2015-08-03 00:00:00,22,10.4,0
2015-08-03 00:00:00,23,10.3,0
2015-08-03 00:00:00,24,10.2,0
2015-08-03 00:00:00,24.4,10.3,3.125
2015-08-18 00:00:00,0,25.7,265.625
2015-08-18 00:00:00,1,25.6,262.5
2015-08-18 00:00:00,2,25.6,268.75
2015-08-18 00:00:00,3,25.3,262.5
2015-08-18 00:00:00,4,25.2,262.5
2015-08-18 00:00:00,5,25.1,243.75
2015-08-18 00:00:00,6,23.5,140.625
2015-08-18 00:00:00,7,23.3,106.25
2015-08-18 00:00:00,8,22.6,25
2015-08-18 00:00:00,9,21.2,0
2015-08-18 00:00:00,10,19.9,0
2015-08-18 00:00:00,11,18.9,0
2015-08-18 00:00:00,11.5,18.5,0
2015-08-18 00:00:00,12,16,0
2015-08-18 00:00:00,12.5,15.2,0
2015-08-18 00:00:00,13,13.8,0
2015-08-18 00:00:00,14,12.6,0
2015-08-18 00:00:00,15,12.1,0
2015-08-18 00:00:00,16,11.5,0
2015-08-18 00:00:00,17,10.9,0
2015-08-18 00:00:00,18,10.7,0
2015-08-18 00:00:00,19,10.5,0
2015-08-18 00:00:00,20,10.4,0
2015-08-18 00:00:00,21,10.3,0
2015-08-18 00:00:00,22,10.2,0
2015-08-18 00:00:00,23,10.1,0
2015-08-18 00:00:00,24,10.1,0
2015-08-18 00:00:00,24.3,10.1,0
2015-08-31 00:00:00,0,22.4,303.125
2015-08-31 00:00:00,1,22.1,303.125
2015-08-31 00:00:00,2,21.3,309.375
2015-08-31 00:00:00,3,21,300
2015-08-31 00:00:00,4,20.9,284.375
2015-08-31 00:00:00,5,20.9,271.875
2015-08-31 00:00:00,6,20.7,237.5
2015-08-31 00:00:00,7,20.7,225
2015-08-31 00:00:00,8,20.7,225
2015-08-31 00:00:00,9,20.6,225
2015-08-31 00:00:00,10,20.6,218.75
2015-08-31 00:00:00,10.5,20.4,181.25
2015-08-31 00:00:00,11,20,134.375
2015-08-31 00:00:00,11.5,19.7,78.125
2015-08-31 00:00:00,12,16.9,0
2015-08-31 00:00:00,13,14.8,0
2015-08-31 00:00:00,14,13,0
2015-08-31 00:00:00,15,11.9,0
2015-08-31 00:00:00,16,11.5,0
2015-08-31 00:00:00,17,11.1,0
2015-08-31 00:00:00,18,11,0
2015-08-31 00:00:00,19,10.8,0
2015-08-31 00:00:00,20,10.6,0
2015-08-31 00:00:00,21,10.5,0
2015-08-31 00:00:00,22,10.4,0
2015-08-31 00:00:00,23,10.4,0
2015-08-31 00:00:00,24,10.2,3.125
2015-08-31 00:00:00,24.4,10.1,3.125
2015-10-07 00:00:00,0,17.4,268.75
2015-10-07 00:00:00,1,17.4,262.5
2015-10-07 00:00:00,2,17.3,262.5
2015-10-07 00:00:00,3,17.3,253.125
2015-10-07 00:00:00,4,17.2,253.125
2015-10-07 00:00:00,5,17.2,240.625
2015-10-07 00:00:00,6,17,215.625
2015-10-07 00:00:00,7,17,212.5
2015-10-07 00:00:00,8,17,212.5
2015-10-07 00:00:00,9,17,215.625
2015-10-07 00:00:00,10,17,215.625
2015-10-07 00:00:00,11,17,215.625
2015-10-07 00:00:00,12,17,200
2015-10-07 00:00:00,13,16.9,200
2015-10-07 00:00:00,13.5,16.9,200
2015-10-07 00:00:00,14,16.8,171.875
2015-10-07 00:00:00,14.5,16.3,125
2015-10-07 00:00:00,15,14.8,0
2015-10-07 00:00:00,16,12.8,0
2015-10-07 00:00:00,17,11.9,0
2015-10-07 00:00:00,18,11.4,0
2015-10-07 00:00:00,19,11.2,0
2015-10-07 00:00:00,20,11,0
2015-10-07 00:00:00,21,10.8,0
2015-10-07 00:00:00,22,10.7,0
2015-10-07 00:00:00,23,10.6,0
2015-10-07 00:00:00,24,10.5,0
2015-10-07 00:00:00,24.3,10.5,0
2015-11-02 00:00:00,0,12.4,281.25
2015-11-02 00:00:00,1,12.4,278.125
2015-11-02 00:00:00,2,12.4,278.125
2015-11-02 00:00:00,3,12.4,275
2015-11-02 00:00:00,4,12.4,275
2015-11-02 00:00:00,5,12.4,275
2015-11-02 00:00:00,6,12.4,271.875
2015-11-02 00:00:00,7,12.4,271.875
2015-11-02 00:00:00,8,12.4,271.875
2015-11-02 00:00:00,9,12.3,271.875
2015-11-02 00:00:00,10,12.3,268.75
2015-11-02 00:00:00,11,12.3,268.75
2015-11-02 00:00:00,12,12.3,268.75
2015-11-02 00:00:00,13,12.3,268.75
2015-11-02 00:00:00,14,12.3,271.875
2015-11-02 00:00:00,15,12.3,271.875
