datetime,ice_null_GLM,ice_01_GLM,ice_05_GLM,ice_1_GLM,ice_15_GLM,ice_2_GLM,ice_25_GLM,ice_3_GLM,ice_35_GLM,ice_4_GLM,ice_45_GLM,ice_5_GLM,ice_10_GLM,id
2002-03-10,0.166883796453476,0.165982946753502,0.144725814461708,0.152192637324333,0.152210250496864,0.146482571959496,0.148727551102638,0.148599207401276,0.145472273230553,0.144996866583824,0.144982159137726,0.143488734960556,0.131496250629425,mendota
2002-03-11,0.171726584434509,0.170951932668686,0.150774672627449,0.157712236046791,0.157667830586433,0.152116253972054,0.154374182224274,0.154137745499611,0.151243761181831,0.150780126452446,0.150730788707733,0.149368435144424,0.138086006045341,mendota
2002-03-12,0.163008600473404,0.162964224815369,0.142109930515289,0.149267017841339,0.149274230003357,0.143678322434425,0.145914986729622,0.145764738321304,0.14274762570858,0.14227195084095,0.142240464687347,0.140807077288628,0.129881143569946,mendota
2002-03-13,0.158882677555084,0.159695029258728,0.138062536716461,0.145707607269287,0.145802065730095,0.140145227313042,0.142235726118088,0.142225846648216,0.139109119772911,0.138584017753601,0.138607487082481,0.137068837881088,0.125831082463264,mendota
2002-03-14,0.147612810134888,0.149554505944252,0.126935169100761,0.135144487023354,0.135355278849602,0.129653498530388,0.131625354290009,0.131796881556511,0.128526270389557,0.127980053424835,0.128074750304222,0.126393288373947,0.114652201533318,mendota
2002-03-15,0.133454829454422,0.13682034611702,0.113034568727016,0.121963903307915,0.122312799096107,0.116567403078079,0.118370793759823,0.118770100176334,0.115275904536247,0.11469954252243,0.114887207746506,0.113061048090458,0.100675560534,mendota
2002-03-16,0.126397386193275,0.130902037024498,0.106793403625488,0.116051003336906,0.116500318050385,0.11092871427536,0.112601414322853,0.113131135702133,0.109581433236599,0.108924627304077,0.109205834567547,0.107270404696465,0.0947621464729309,mendota
2002-03-17,0.126310154795647,0.131133228540421,0.107183188199997,0.116505421698093,0.117005079984665,0.111480906605721,0.113092824816704,0.113696150481701,0.110104143619537,0.109460398554802,0.109752468764782,0.107819616794586,0.0954153835773468,mendota
2002-03-18,0.119070693850517,0.124533005058765,0.100819557905197,0.110157549381256,0.110751822590828,0.105554446578026,0.107113257050514,0.107845760881901,0.104102805256844,0.103417582809925,0.10376438498497,0.101724043488503,0.0887867584824562,mendota
2002-03-19,0.112268470227718,0.118491321802139,0.0943826735019684,0.104183115065098,0.104848176240921,0.0996796488761902,0.101071655750275,0.101967372000217,0.0981318205595016,0.0974044501781464,0.0978071391582489,0.0956972315907478,0.0824570506811142,mendota
2002-03-20,0.10173024982214,0.109019041061401,0.0839764922857285,0.0944394022226334,0.0952401384711266,0.089944452047348,0.0912687480449677,0.0923322886228561,0.0882893353700638,0.087541863322258,0.0880170315504074,0.0857622846961021,0.0718263909220695,mendota
2002-03-21,0.0891158878803253,0.0976174771785736,0.0720989853143692,0.0831167548894882,0.0840624198317528,0.0787333548069,0.0799246057868004,0.0811721086502075,0.0770020261406898,0.0762282162904739,0.076766274869442,0.0744247138500214,0.0601318292319775,mendota
2002-03-22,0.0965565592050552,0.101415380835533,0.0808728262782097,0.0878465697169304,0.0885039865970612,0.087322361767292,0.0852434486150742,0.0855670571327209,0.083081029355526,0.0849037542939186,0.0854567363858223,0.0831988975405693,0.0695036053657532,mendota
2002-03-23,0.0997646078467369,0.099875770509243,0.0835139974951744,0.0864035189151764,0.0865397676825523,0.0874902158975601,0.0829609930515289,0.0825464576482773,0.080123133957386,0.0830724611878395,0.0843403935432434,0.0829233229160309,0.0735132396221161,mendota
2002-03-24,0.0964847579598427,0.0933826863765717,0.0777741745114326,0.0798814743757248,0.0797555521130562,0.079424224793911,0.0759321376681328,0.0751236379146576,0.0726883560419083,0.0738368406891823,0.0744848474860191,0.0727923810482025,0.069767527282238,mendota
