datetime,ln_null_GLM,ln_01_GLM,ln_05_GLM,ln_1_GLM,ln_15_GLM,ln_2_GLM,ln_25_GLM,ln_3_GLM,ln_35_GLM,ln_4_GLM,ln_45_GLM,ln_5_GLM,ln_10_GLM,id
2013-09-01,4.5520585289619,4.91109296398314,5.83134494912823,5.99201711580108,5.66147579376556,9.97974981178527,5.96086803055752,7.93478444699537,6.71144366117248,7.57682233087362,7.04745360919082,7.23085211066624,6.85932304957881,monona
2013-09-02,3.54062332753157,4.06090304178438,4.69786745227214,4.9715994480044,4.73897896530738,8.26100686298422,5.15050444513941,6.78755962351854,5.84680928455764,6.67104357297533,6.18034564796855,6.19512680572608,5.89372428913284,monona
2013-09-03,8.26270594846517,8.91932858045608,10.6397597625393,11.4105069851436,11.8511782891661,20.5032349624626,12.7185292426229,17.3284277025871,14.2929071791204,16.5688948811455,16.0519549122466,15.2095728109382,16.6762549369826,monona
2013-09-04,4.42870407299263,4.54488631829665,5.30085279072851,5.79390106608911,6.36922937268264,10.725161810378,6.75361016767807,9.33473875752446,7.47612573570163,8.76653516709357,8.66751074264554,8.00459717462191,13.4748503572512,monona
2013-09-05,4.7627472025188,4.67347074053671,5.42691508983917,5.90079039319295,6.97801228426229,11.6024826159199,7.36085590548881,10.2960035096737,8.11621471789213,9.63227069698116,14.636668728204,8.68837471674142,14.9252423990591,monona
2013-09-06,4.15351793693229,3.78091564138952,4.46008384462332,4.87431044081869,5.81575787251276,9.46572855633438,5.87895179539448,8.61002764628451,6.66993561502522,7.90941650186513,12.1405932646039,7.14011645460168,12.3539614968954,monona
2013-09-07,4.33359774316208,3.6540848216791,4.55604356066403,4.8794615972885,5.1269438306689,9.61860357061232,5.97793355479442,8.54104253683194,6.58779175453101,7.75641180380927,12.1267642616775,6.985777079578,12.2624072605827,monona
2013-09-08,1.33433519465892,1.25956968892575,1.36044055350677,1.49618544884278,1.77054007903613,2.80762379949414,1.76252135640739,2.53939418672621,1.87520976639151,2.29136258756017,3.59337037663434,2.13961049200334,3.66943258733773,monona
2013-09-09,2.08194167558212,2.09354122326664,1.68534959946284,2.73042766598326,3.9597299368964,6.32847973502213,4.07399272940125,5.85984518059954,4.28323084803441,5.12395294946173,8.45823610915438,4.12420349683772,8.61350246142059,monona
2013-09-10,0.54006799858178,0.86606446621341,0.693595828414244,1.19961314849824,1.62837315028073,2.43227806857281,1.68878987685037,1.64461069821707,1.7755678450423,2.00154949393571,3.30969493331386,1.63769164058434,3.41447805992434,monona
2013-09-11,1.55813295426675,1.9352105301703,1.32014964116276,3.36226000766888,4.48997175492919,3.0448467170031,4.64901640933377,4.52823265219941,5.10666060978409,6.19555062009821,6.25378242235215,4.47108386009994,10.0123140317295,monona
2013-09-12,0.497843795029643,0.652472756077566,0.476963417813233,1.11874309683211,1.47726238720171,1.06475252155221,1.58303871854954,1.53794791901749,1.68408633621306,2.09647215246624,2.13358477524169,1.51968091225455,3.40159664681034,monona
2013-09-13,0.953367561708662,1.71789882537119,1.7787888536698,4.88390471368255,5.70482658364007,4.72520860000032,6.69447116316603,6.97860452649879,7.30192269439508,9.59420873086424,9.74550676242134,6.40836982704768,15.2302161115022,monona
2013-09-14,0.0619873609580187,0.483747230559362,1.03840212429903,3.11614606401292,3.62811945768176,3.06494739449927,4.40814065402148,4.53747672810511,4.9092366855733,6.22622506151588,6.39981027531326,4.48034750880631,9.82981569314986,monona
2013-09-15,0.0744033648521874,0.654204280293654,1.32566577472149,4.11038484274166,4.69732432142859,7.00362670392624,6.04766268416764,6.15982297507926,6.69724915394178,8.55756635642268,13.027230238771,6.06641114485204,13.2397667207763,monona
2013-09-16,0.0590259189931645,0.510736114958462,0.960540096188144,3.23249010881773,3.81237894106872,5.70142822253145,5.02785911357231,5.0686919227286,5.53328466022232,7.13169478645341,10.8109697422819,4.97024916021403,10.8197692433827,monona
2013-09-17,0.0401451987902363,0.351487460189493,0.633515392566775,2.20897583502485,2.62118888317281,3.96556302351198,3.56203736484769,3.57944884863631,3.90014162154777,5.06603567580541,7.65858493316904,3.47521127370753,7.59158368968003,monona
2013-09-18,0.0129430064647512,0.106254788642773,0.168213605065538,0.644437476339948,0.769782902098055,1.17866928447279,1.07840329309533,1.07478616681044,1.1631142928494,1.51799856404849,2.32186708716836,1.0382756995642,2.28638506340467,monona
2013-09-19,0.00771009011604043,0.0866314440942738,0.152776413093462,0.613067755945929,0.744191344317007,1.09146593442978,0.975098876969388,1.3585058517805,1.11364689039958,1.4483800782401,2.19712411359993,1.04595671978537,2.1812220204557,monona
2013-09-20,0.0337564024354113,0.144020964044082,0.386421820632224,0.90947068919474,0.985884768121823,1.65598258449913,1.40982209439227,1.904289524639,1.46709093623604,1.97116887583486,2.96791283762201,1.4907021800816,3.03541959779366,monona
2013-09-21,0.0293834585261425,0.137039932040667,0.348761028711261,1.45735610819071,1.76190706829576,2.75488796861287,2.39320721125323,3.31613472016302,2.70726149896188,3.50401207409512,5.3710502090627,2.24876112350283,5.4827877762498,monona
2013-09-22,0.0375307432957389,0.292246717922549,0.797361405266803,3.51871198536673,4.0535600396493,6.93701657813139,6.40131551385367,8.46996047564601,7.12946898850594,9.3830899754784,14.4081873438843,6.20831520073014,14.4022768640541,monona
2013-09-23,0.0130840015132025,0.101116959079729,0.27561005354262,1.22508942042563,1.42110188858124,2.49235359350609,2.3663289132726,3.07577815238017,2.6228084999241,3.48033215157434,5.32015171349473,2.24174312577591,5.25666224556612,monona
2013-09-24,0.0162060325350997,0.144164357606865,0.390962999666808,1.68603399864244,2.02511634629045,3.61331590451283,3.63697351920502,4.62472566969114,4.01893035847735,5.41203720732005,8.18456284113909,3.14461406658959,7.96602800825111,monona
2013-09-25,0.129513572936926,0.21039160082952,0.343517574886164,1.4229667626302,1.82164498542888,3.23225075702778,3.30134170770811,4.1349456711012,3.62602985612087,4.96567974670121,7.43419923209938,2.90187925289013,7.17675159098282,monona
2013-09-26,0.0612427229571715,0.0820792342406875,0.224948526770728,0.991220354895077,1.26275747733971,2.25244274652131,2.39467570231989,2.95566713437501,2.66116194728856,3.64189161637072,5.42667442369034,2.09302501466897,5.23405057214182,monona
2013-09-27,0.00550914622327703,0.0495817048952131,0.129178232922974,0.595565617703163,0.769614787079735,1.3661076457654,1.50507056538536,1.83914526530859,1.65738529203446,2.35162098901903,3.43350300642603,1.29786142806151,3.32505277303588,monona
2013-09-28,0.00372767384905768,0.0168727764784576,0.0491053306620541,0.205415391699346,0.26646255133716,0.43656664110487,0.551550162790992,0.659398426958112,0.55790748885851,0.856440262348078,1.26280284431746,0.468638975941234,1.22527529949223,monona
2013-09-29,NA,0.0456719328652437,0.187819496892772,1.83287406339724,2.14231549832915,4.34154927408297,5.73474323307182,6.99152845135974,5.74496702814028,9.0078337474541,13.3191243971674,4.85755182977854,13.4326650735286,monona
2013-09-30,NA,0.109210564343502,0.0816340511219576,0.301693821182671,0.327600797010699,0.622970019933336,0.775535611057474,0.938226142118534,0.781431087744815,1.18730624150127,1.76074541996529,0.673644311507213,1.74796339551663,monona
2013-10-01,NA,0.00391666723620583,0.00748354083824396,0.179625420201699,0.218544646012542,0.414000535165722,0.610512806248186,0.703781145632493,0.65155849975229,1.03409226084695,1.5077314348516,0.517582886200567,1.51974779031108,monona
2013-10-02,NA,0.0763120956525286,0.200579460379212,0.727330483392349,0.882047059506034,2.12739206126608,2.69163716839016,2.97046887673389,2.89679039456566,4.53840221474671,6.33827884390019,2.25058073051175,6.48563252306138,monona
2013-10-03,NA,0.0259206118834301,NA,0.467723573325052,0.63088301271579,1.25532160742789,1.92564680010494,2.19021880298108,2.09849801041401,3.21862699404409,4.82245750397833,1.51683242848721,4.86208594352676,monona
2013-10-04,NA,0.391519229829741,0.897026170069053,1.47614764637766,1.31153673711347,2.72464069906414,3.32151664998873,3.92268640640018,3.74920661708077,5.52113646186176,8.08585241063252,2.65993480131701,8.34772666084213,monona
2013-10-05,NA,0.777806915307361,0.888781328316699,1.20523154349965,1.10308334667148,2.06383543029825,2.14745367005336,2.59685936648867,2.48522736050595,3.400058276072,5.13002225590852,1.92883320699059,5.2703880374003,monona
2013-10-06,NA,0.383239120969768,0.368035150617562,0.732864387576801,0.878175508487362,2.07603183862638,2.19387782857471,2.55663089974901,2.37203086412044,3.70623315267743,5.5369193302899,1.97163420770074,5.80417168733926,monona
2013-10-07,NA,0.00729582483310922,NA,0.221288418313268,0.350644920618542,0.709124012032041,1.0763597998853,1.19595782884462,1.18085430158377,1.94378012719871,2.81417099246992,0.876640898652409,2.90411190370765,monona
2013-10-08,NA,0.00466978299682636,NA,0.179290894459928,0.276692667731891,0.539031382184399,1.03931893376082,1.12599809938434,1.15547335059019,1.94415093073755,2.73548559980058,0.81807353760097,2.78279655202247,monona
2013-10-09,NA,0.00584789194231384,NA,0.18701997615736,0.306307161158083,0.568880480772888,1.21693232843909,1.27477181034615,1.37221379793497,2.34128204327155,3.22902565455716,0.903537055295196,3.26312998012621,monona
2013-10-10,NA,NA,NA,0.166297847502328,0.396217301077486,0.732383129967339,1.65649622132304,1.52118726956427,1.90103137097842,3.27184226383315,4.43236777886456,1.14585279213477,4.4596663809988,monona
2013-10-11,NA,NA,NA,0.0351573625141219,0.103857858976726,0.173380023306152,0.460534753872509,0.42246146343857,0.564054901221038,0.942510328164547,1.24392236988171,0.302164353721225,1.25098902744041,monona
2013-10-12,NA,NA,NA,0.0132047480416406,0.0690144237540774,0.153066432978973,0.570681932770882,0.365005026369198,0.462610661076061,0.811151521447146,1.09168208116785,0.271253581427805,1.10648580466453,monona
2013-10-13,NA,NA,NA,0.0323876823076307,0.166248916384136,0.441581945844377,1.98159264250432,1.24651413607278,1.66571904145667,2.93778195891964,3.92944146801454,0.969662198307186,3.99268234134431,monona
2013-10-14,NA,NA,NA,0.0290015062236692,0.104996308338379,0.23336032597911,1.74253984545416,1.1203033611205,1.50259852352266,2.71576393875416,3.52088857693833,0.806399723059193,3.50750930146231,monona
2013-10-15,NA,NA,NA,0.00529122140968405,0.0166120835252171,0.0182034905234342,0.344624184222518,0.226020849366439,0.309476027649744,0.563966043976433,0.712949872359263,0.146068292300899,0.699413728341809,monona
2013-10-16,NA,NA,NA,0.00603260124850515,0.00681170828824619,-0.0140867586891506,0.872108778344673,0.567664150109309,0.806771453498792,1.4926219611481,1.84061041075414,0.317247987786155,1.79389249676259,monona
2013-10-17,NA,NA,NA,NA,NA,-0.209808291624102,1.49216180816329,0.978057801058381,1.45341516080046,3.11863606537988,3.28022778999564,0.410117565696984,3.13050347361306,monona
2013-10-18,NA,NA,NA,NA,NA,-0.180298269699762,0.631951995681778,0.424279038838327,0.642839847940391,1.46174379431885,1.44262829452157,0.109309705990519,1.34746423802688,monona
2013-10-19,NA,NA,NA,NA,NA,-0.250752211149144,0.461335372320512,0.350863146936394,0.518814877335695,1.32569077547153,1.15258460173672,-0.039335389467781,1.02419250446892,monona
2013-10-20,NA,NA,NA,NA,NA,-0.243606862385624,0.29233465521856,0.256503148174663,0.42288233285396,1.19000534431909,0.818943655392344,-0.144799276033933,0.643263345419694,monona
2013-10-21,NA,NA,NA,NA,NA,-0.0816874688638867,0.0383240322538091,0.0459621112208709,0.0833148686244302,0.279592357899071,0.222578333859039,-0.0707163234039468,0.0988551572566802,monona
2013-10-22,NA,NA,NA,NA,NA,-0.217269817990039,-0.0598828391679078,0.0766989799982956,0.191916477625546,1.26964305978733,0.529092116443669,-0.500384381034354,-0.135510603842146,monona
2013-10-23,NA,NA,NA,NA,NA,-0.0894340125630492,-0.227269646069726,-0.0603440238277985,-0.0253287137876001,0.664456248662189,1.79085273413545e-05,-0.489287090718591,-0.495766119624334,monona
2013-10-24,NA,NA,NA,NA,NA,-0.0482759667649894,-0.283534732449332,-0.0898661189728849,-0.119447020137628,0.396676499323139,-0.216000558102658,-0.47899268473239,-0.615101219950783,monona
2013-10-25,NA,NA,NA,NA,NA,-0.0109167764143495,-0.157126903182737,-0.0530911604797497,-0.0781866726423995,0.107136170395532,-0.071638258797928,-0.205424675752708,-0.326422688345321,monona
2013-10-26,NA,NA,NA,NA,NA,-0.0063780505393506,-0.0968327705328456,-0.0534786091688882,-0.106109573214402,0.0518885462012669,-0.0764107862600362,-0.173182246363805,-0.224123101432823,monona
2013-10-27,NA,NA,NA,NA,NA,-0.0219245509715432,-0.478609922477881,-0.232397534855167,-0.479184358218279,0.115726872343671,-0.358341572289194,-0.650222016441119,-1.09350321898702,monona
2013-10-28,NA,NA,NA,NA,NA,-0.00959074628787621,-0.208033386894252,-0.103979371941735,-0.208553571505078,0.0249986279985394,-0.174767444891662,-0.275916499650543,-0.469415582080802,monona
2013-10-29,NA,NA,NA,NA,NA,-3.72763585902093e-05,-0.809144450312411,-0.416988609566632,-0.84937222234461,-0.00651672291693917,-0.758738870474739,-1.04653217127822,-1.80503036586066,monona
2013-10-30,NA,NA,NA,NA,NA,NA,-0.672410426379252,-0.35181858202477,-0.719932908738764,-0.0534647029111264,-0.665863786471368,-0.856114193166341,-1.48733313299602,monona
2013-10-31,NA,NA,NA,NA,NA,NA,-1.11685487542631,-0.315296550585587,-0.891290288317207,0.00242020334477091,-1.00896040637654,-1.36367075754143,-2.36412629999547,monona
2013-11-01,NA,NA,NA,NA,NA,NA,-0.185511192077302,-0.0113584709763142,-0.046750919017573,0.0165948338921269,-0.16294397666288,-0.254047937655802,-0.453017680444533,monona
2013-11-02,NA,NA,NA,NA,NA,NA,-0.0643725191503474,-0.111199291140402,-0.667322032921115,-0.0120973138486323,-0.315035879172754,-0.85638714686765,-1.47798034602742,monona
2013-11-03,NA,NA,NA,NA,NA,NA,NA,-0.0877213650029041,-0.5731317044791,-0.044266023978168,-0.308693435881153,-0.735750327406615,-1.27505604103205,monona
2013-11-04,NA,NA,NA,NA,NA,NA,NA,-0.0186224337341037,-0.138758794090105,-0.0187379553146179,-0.0827280626391002,-0.169947895784416,-0.305307073040508,monona
2013-11-05,NA,NA,NA,NA,NA,NA,NA,-0.0897042125947439,-0.809063077407029,-0.171289998132387,-0.544417159665088,-0.0526042767930623,-1.75677343210566,monona
2013-11-06,NA,NA,NA,NA,NA,NA,NA,-0.0172594125657781,-0.161640678650004,-0.031023489056236,-0.105060603765096,-0.00366805964118531,-0.345002852939733,monona
2013-11-07,NA,NA,NA,NA,NA,NA,NA,NA,-0.691524703489625,-0.168253494770262,-0.485413878065192,-0.0176550906581519,-1.46819158275312,monona
2013-11-08,NA,NA,NA,NA,NA,NA,NA,NA,-0.518065276815574,-0.17077925124474,-0.408922771331022,-0.0153345779090267,-1.10653422873158,monona
2013-11-09,NA,NA,NA,NA,NA,NA,NA,NA,-0.146610718305354,-0.0563115932677489,-0.111332113499014,-0.00475597443144556,-0.312252458998246,monona
2013-11-10,NA,NA,NA,NA,NA,NA,NA,NA,-0.279331035354595,-0.0323927599265,-0.221065324779076,-0.0098269512673137,-0.587830516258185,monona
2013-11-11,NA,NA,NA,NA,NA,NA,NA,NA,-0.20357875563456,-0.0330068007576803,-0.168028458452136,-0.00761272984575721,-0.426018875457634,monona
2013-11-12,NA,NA,NA,NA,NA,NA,NA,NA,-0.615703639109173,-0.166768917924957,-0.653311556918104,-0.0261145543939902,-1.37508590224031,monona
2013-11-13,NA,NA,NA,NA,NA,NA,NA,NA,-0.186994068380552,-0.0636983366513127,-0.182162634862185,-0.00839471571675153,-0.421110502695079,monona
2013-11-14,NA,NA,NA,NA,NA,NA,NA,NA,-0.270177504590449,-0.0872413307785687,-0.274243094732836,-0.0121360413971541,-0.607312419432377,monona
2013-11-15,NA,NA,NA,NA,NA,NA,NA,NA,-0.986936797971533,-0.338928365613634,-1.01419763464646,-0.0453688956788671,-2.196796341916,monona
2013-11-16,NA,NA,NA,NA,NA,NA,NA,NA,-0.142127055333687,-0.0496010735738662,-0.146696954164352,-0.00656255828758833,-0.316554088636031,monona
2013-11-17,NA,NA,NA,NA,NA,NA,NA,NA,-0.181451752900352,-0.0618986748657657,-0.17871556903328,-0.0059717107013499,-0.408759684001573,monona
2013-11-18,NA,NA,NA,NA,NA,NA,NA,NA,-0.160121754527654,-0.0527958064079708,-0.155914684682391,-0.00373474776493093,-0.362622058674875,monona
2013-11-19,NA,NA,NA,NA,NA,NA,NA,NA,-1.25608645065974,-0.442533721302954,-1.1404663397548,-7.56157511505216e-05,-2.84173886696345,monona
2013-11-20,NA,NA,NA,NA,NA,NA,NA,NA,-0.244156813898864,-0.088771744625782,-0.22348969881458,-1.54439048782291e-05,-0.503775525111484,monona
2013-11-21,NA,NA,NA,NA,NA,NA,NA,NA,-3.39773592283516,-1.26198498931838,-3.12739770262466,-0.00023236526630707,-7.01879915031673,monona
2013-11-22,NA,NA,NA,NA,NA,NA,NA,NA,-0.286139423431258,-0.105936326756782,-0.263127814233169,-1.96170275738923e-05,-0.591031940180527,monona
2013-11-23,NA,NA,NA,NA,NA,NA,NA,NA,-0.172545088608633,-0.0651278056729395,-0.159382780622866,-1.25820287228823e-05,-0.356045024642524,monona
2013-11-24,NA,NA,NA,NA,NA,NA,NA,NA,-0.656913691064964,-0.248461523682929,-0.602336900807271,-5.28913460231142e-05,-1.32026559194854,monona
2013-11-25,NA,NA,NA,NA,NA,NA,NA,NA,-0.17701762848169,-0.0636188531453427,-0.157943565306158,-0.000771697073847652,-0.340397981044303,monona
2013-11-26,NA,NA,NA,NA,NA,NA,NA,NA,-0.255454350539779,-0.0852956695759894,-0.214398348341016,0.00482207789643296,-0.464715998239151,monona
2013-11-27,NA,NA,NA,NA,NA,NA,NA,NA,-0.591600986878306,-0.176549137999522,-0.353678386533822,-0.000945909936176314,-1.07036985838924,monona
2013-11-28,NA,0.0018963259527817,0.00189629675550656,0.00189975941233485,0.00190404589904747,0.00190717049503169,0.00191839109305075,0.00192185769780937,-0.568130361118395,-0.115427389435982,-0.0119324493699161,0.00189838987981907,-1.03268550701122,monona
2013-11-29,NA,NA,NA,NA,NA,NA,NA,NA,-0.72561075933536,-0.178825584309277,2.70393452530093e-06,NA,-2.02064887744383,monona
2013-11-30,NA,NA,NA,NA,NA,NA,NA,NA,-0.420540569194513,-0.0799486881967899,0.00512301469752975,NA,-1.19105456509012,monona
2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA,-1.13557561975878,-0.19463590938549,0.142799461220184,NA,-3.24572393484159,monona
2013-12-02,NA,NA,NA,NA,NA,NA,NA,NA,-0.477168565041139,-0.0473607837257712,0.00976179190007733,NA,-1.37457029636877,monona
2013-12-03,NA,NA,NA,NA,NA,NA,NA,NA,-0.434112522818277,-0.0532472438431965,0.00493739978029994,NA,-1.2375129230155,monona
2013-12-04,0.000836119089489605,0.00203879857131002,0.00214098209317269,0.00193539341171868,0.00214019847322169,0.000833610388774254,0.00212454197761485,0.000826298748280437,-0.0225331307342126,-0.0465496330565623,-0.00190764151560373,0.00186995639632289,-1.20987822420645,monona
2013-12-05,0.000165400371553495,0.000423643143437133,0.000454546397351924,0.000403389287326539,0.000447950704146435,0.00016300596150536,0.000449990117499317,0.000163305391134004,-0.0740741288861928,-0.00938593677833857,1.29088669951479e-05,0.000398777816354205,-0.227513072410422,monona
2013-12-06,NA,NA,NA,NA,NA,NA,NA,NA,-0.225192563904586,0.00800728402916236,0.000354955716801287,NA,-0.445543471673274,monona
2013-12-07,NA,NA,NA,NA,NA,NA,NA,NA,-0.409695736479638,0.0118085749502703,NA,NA,-1.35608482405033,monona
2013-12-08,NA,NA,NA,NA,NA,NA,NA,NA,-1.6213059851204,-0.0859644595028244,NA,NA,-3.79329048641155,monona
2013-12-09,NA,NA,NA,NA,NA,NA,NA,NA,-0.231287839092589,-0.0153985677570687,NA,NA,-0.535911523189307,monona
2013-12-10,NA,NA,NA,NA,NA,NA,NA,NA,-0.158415912329604,-0.021388832136208,NA,NA,-0.505441160257312,monona
2013-12-11,NA,NA,NA,NA,NA,NA,NA,NA,-0.500451415110766,-0.0651831006839098,NA,NA,-1.10153248047042,monona
2013-12-12,NA,NA,NA,NA,NA,NA,NA,NA,-0.535131174463542,-0.0841300286254683,NA,NA,-1.1606246668627,monona
2013-12-13,NA,NA,NA,NA,NA,NA,NA,NA,-0.735593533815521,-0.175806301687958,NA,NA,-2.2596684189948,monona
2013-12-14,0.00035328094428672,0.000351039912018141,NA,NA,NA,NA,NA,NA,-0.43873160632838,-0.0745079889612093,NA,NA,-0.975557724742792,monona
2013-12-15,0.000234343965586207,0.000232919226861833,0.000191143423594805,9.2691137259025e-05,4.15144841786263e-05,NA,NA,NA,-0.007941727363859,-0.036369694292311,NA,NA,-0.464702312489033,monona
2013-12-16,NA,NA,NA,NA,NA,NA,NA,NA,-1.17184513147575,-0.291755795914962,NA,NA,-3.41218823416438,monona
2013-12-17,NA,NA,NA,NA,NA,NA,NA,NA,-0.436784029050913,-0.0802318198928723,NA,NA,-0.918542240952871,monona
2013-12-18,0.000147823746543412,0.00014767307712564,NA,NA,NA,NA,NA,NA,-0.194033701611309,-0.0483907444178442,NA,NA,-0.52602093940766,monona
2013-12-19,NA,NA,NA,NA,NA,NA,NA,NA,-0.657401230918125,-0.163813212663674,NA,NA,-1.70515489645375,monona
2013-12-20,0.000271001852365441,0.000270337136002332,-0.000102820541394077,-0.000161153757750478,NA,NA,NA,-0.000210350576228298,-0.16833036748884,-0.0522972542346019,NA,NA,-0.54518320348501,monona
2013-12-21,0.000930396576703665,0.000926805131537463,0.00159615632012783,0.00137767484583427,0.00159493450569256,0.00119583859305886,0.00137978954206801,0.00127146250125061,-0.251933655950266,-0.0830936937678745,NA,0.00137714043220129,-1.24843201626472,monona
2013-12-22,0.000327285611876208,0.000326056769278243,0.000640462302535375,0.000549501485472353,0.000697647973651148,0.000517792856403333,0.000672410694253499,0.000496692790608657,-0.0776069562000323,-0.0284089866789643,NA,0.00066019645218314,-0.460972522006246,monona
2013-12-23,0.000223587294917675,0.00022324426181665,0.000509758688929886,0.000428404816170807,0.000599189536237404,0.000407775973087248,0.000585693728920041,0.000383577411184523,-0.0502626080594305,-0.0253688393980882,NA,0.000549762040660339,-0.409768165130497,monona
2013-12-24,0.000546677400577719,0.000543945665924853,-0.000526444696357743,-0.000663048690617468,-0.000454161838386875,-0.000700363195366998,-0.000433493910089975,-0.000758119831413027,-0.140991187773769,-0.112383755949444,NA,-0.000552383849223377,-1.21936362760547,monona
2013-12-25,NA,NA,NA,NA,NA,NA,NA,NA,-0.115352184261429,-0.09301805127896,NA,NA,-0.834032953640069,monona
2013-12-26,0.00143758286645027,0.00143057263414574,-0.00229613950950175,NA,-0.00243003171021402,-0.00231920028839956,-0.00250858733021017,NA,-0.357320169439284,-0.303226969298852,NA,NA,-2.88333572501164,monona
2013-12-27,0.000619798205768652,0.000617629238030089,-0.000565015129463854,-0.00074544155114467,-0.000639560117563992,-0.000592981719305091,-0.000632351627823806,-0.000723166961878681,-0.120219041590313,-0.103948432506609,NA,-0.000682412038754419,-1.01208263505274,monona
2013-12-28,0.000508234656707316,0.00050645366869322,-0.000751209494226381,-0.000835190374988053,-0.000826651631566061,-0.000781325385885509,-0.000823654273027649,-0.000847972671260746,-0.11457685687753,-0.0967381851506089,NA,-0.000818479454580185,-0.922219162378564,monona
2013-12-29,0.000136201764534144,0.000135771011259866,-0.00033911705125876,-0.000356259669728625,-0.000373645605605539,-0.000341331216429452,NA,NA,-0.0378776765944296,-0.0332712494248572,-0.0106357900995725,NA,-0.291278508936336,monona
2013-12-30,NA,NA,-0.00516068894611746,NA,NA,NA,NA,NA,-0.442296575285562,-0.361535948852549,NA,NA,-2.92955540744169,monona
2013-12-31,NA,NA,-0.0891798054883731,-0.0845829782236606,NA,NA,NA,-0.0793997045038974,-0.339972044939907,-0.295301424039832,NA,NA,-2.2387885252251,monona
2014-01-01,0.000627890388593821,0.000276862339378429,-0.00150920183598416,-0.00160530055557266,NA,NA,-0.00156645921414263,-0.00148981432419772,-0.114382793105389,-0.104042089501243,NA,NA,-0.782380650837873,monona
2014-01-02,0.000476206609400963,0.000188496895411526,-0.000845493731166965,-0.000899844405274217,NA,-0.000824669008892618,-0.000883526100941634,NA,-0.0696695385200485,-0.0644965319451668,-0.0226858582720399,NA,-0.485104427061654,monona
2014-01-03,NA,NA,-0.000787512689435218,NA,-0.0130925861351258,-0.0131811060935112,NA,NA,-0.0502570691006151,-0.0439114162380346,-0.0153279792558546,NA,-0.312317531679511,monona
2014-01-04,NA,NA,-0.000838239031573139,NA,-0.0126528582355009,NA,NA,-0.0122594750362723,-0.0507835215051047,-0.0454345924708038,-0.0166577846957588,NA,-0.311377162112233,monona
2014-01-05,9.48579532598484e-05,9.00820753706251e-05,-0.000393952945778733,-0.00038214724570932,-0.000400906347502993,NA,-0.00042616033904721,-0.000417193496148961,-0.0313525543648803,-0.0288012994830648,-0.00973345341740121,NA,-0.206664920428283,monona
2014-01-06,NA,NA,-0.00044702400809399,-0.00699098602247861,-0.000462805696446961,-0.000461238375945927,-0.00669927933217212,-0.00664646727614427,-0.0281204625036059,-0.0264211016331011,-0.00952858023078342,NA,-0.173342538080191,monona
2014-01-07,NA,NA,-0.0434069578891646,-0.0414236402818723,NA,-0.0394014899014164,-0.0388809571144122,-0.0382747122044317,-0.146118794400911,-0.137787531248235,-0.0523571990066275,-0.0362678336870139,-0.846725427308454,monona
2014-01-08,NA,NA,-0.165547440499269,-0.130262112041361,-0.125715944748359,-0.12405647151174,-0.12318958681921,NA,-0.461345033366965,-0.43764132235287,-0.169459214104999,-0.115710382899199,-2.62235365880911,monona
2014-01-09,NA,NA,-0.220594657652224,-0.173143461141441,-0.16729258601533,-0.165363473515206,-0.164532794322943,NA,-0.614065562691916,-0.595219982726955,-0.232675880962242,-0.155764530410551,-3.38493267920558,monona
2014-01-10,NA,0.000320186327960976,-0.00303898881984302,-0.00296798772939651,-0.00295252972040376,-0.00334966253777824,-0.00336984690128787,-0.00297254235036721,-0.17559479504536,-0.175877279111633,-0.0672637158939836,-0.00300311154934189,-1.03219534488753,monona
2014-01-11,0.0024058589338595,0.000704120723977715,-0.000869943256330891,-0.000793975115873793,-0.000758601306656585,-0.000847983739527795,-0.000975563390995992,-0.000776495028567286,-0.111017152336208,-0.114514133790063,-0.00214050047073132,-0.000733756710930697,-0.819525034286956,monona
2014-01-12,0.0014936987147681,0.00020886400594301,-0.000294446963502344,-0.000299233946134979,-0.000288155500555229,-0.000198943577042215,-0.000211130693331244,-0.000294813687047539,-0.0513777975706938,-0.0518769617540013,-0.000934540110436998,-0.000269992526894379,-0.366903625371602,monona
2014-01-13,0.00383895778865899,0.000740251411724676,-0.00127549942288004,-0.00130371668753467,-0.00130143160228535,-0.00114689644717975,-0.00103360533547444,-0.00131625331715519,-0.154210504862123,-0.155003882714976,-0.00312210645329905,-0.00133734970350821,-1.01255416662263,monona
2014-01-14,0.00128263693795081,0.000221226170515509,-0.00048758715212359,-0.000496642831723354,-0.000485386838893529,-0.000429106392807294,-0.00039631800503364,-0.000492407351495619,-0.0528368626822339,-0.0527547398047293,-0.00106959363780802,-0.000507247040623382,-0.334404189295475,monona
2014-01-15,0.00211007580018656,0.000240548435939302,-0.000376285278967513,-0.000406195397826496,-0.000417683766204152,-0.000249825263294378,-0.000213749912398308,-0.000410732700483525,-0.0527454245854389,-0.0659706446808378,-0.00113879538239112,-0.000412980440351258,-0.429104645396276,monona
2014-01-16,0.000806719864879469,0.000114408450146694,-0.000751482584174326,-0.000746542446157147,-0.000761620642163046,-0.00073966618983613,-0.000753652991773792,-0.000789153481025984,-0.0395032790751651,-0.0516350041797079,-0.00126776945184855,-0.000778874293283597,-0.274949049347297,monona
