datetime,salt_null,salt_01,salt_05,salt_1,salt_15,salt_2,salt_25,salt_3,salt_35,salt_4,salt_45,salt_5,salt_10,id
2010-10-27,-4.33357053945353e-13,-3.33537658055623e-06,0.00010448694229126,0.000311831633249919,0.000601689020792643,0.000824888547261556,0.00106288989384969,0.154780666033427,0.15990940729777,0.00178718566894531,0.00203327337900798,0.00238585472106934,0.729315042495728,mendota
2010-10-28,-4.99970435422862e-13,0,-0.000101561347643534,-0.000189334154129028,2.9603640238444e-05,3.85046005249023e-05,5.40812810262044e-05,0.13468337059021,0.0500725507736206,8.42412312825521e-05,8.65459442138672e-05,0.000121752421061198,0.711442232131958,mendota
2010-10-29,-1.06662826719154e-12,-3.33537658055623e-06,-0.000267674525578817,-0.0003147820631663,3.81668408711751e-05,5.112091700236e-05,6.40551249186198e-05,0.114842931429545,0.000123421351114909,8.96851221720378e-05,0.000126004219055176,0.000132123629252116,0.710787216822306,mendota
2010-10-30,-4.04067890258375e-11,-6.68317079544067e-06,-0.000400245189666748,-5.29984633127848e-05,0.000130931536356608,0.000178277492523193,0.000232299168904622,0.102754433949788,0.000428358713785807,0.000397920608520508,0.000435431798299154,0.000514825185139974,0.700222969055176,mendota
2010-10-31,-1.45333374964215e-11,-6.68068726857503e-06,-0.00054091215133667,-0.000203589598337809,0.000100513299306234,0.000131388505299886,0.000149071216583252,0.000220576922098796,0.00020440419514974,0.000226338704427083,0.000234683354695638,0.000277996063232422,0.700753688812256,mendota
2010-11-01,-1.199980115274e-10,-1.00483496983846e-05,-0.000517606735229492,-0.00011939803759257,0.000175754229227702,0.000214497248331706,0.000256737073262533,0.000404040018717448,0.000383853912353516,0.000461498896280924,0.000474691390991211,0.000621438026428223,0.70187513033549,mendota
2010-11-02,-3.01101810151749e-10,-1.01303060849508e-05,-0.000358665982882182,5.70019086201986e-05,0.000105798244476318,0.000298261642456055,0.000301063060760498,0.00019375483194987,0.000444491704305013,0.00102444489796956,0.0010750691095988,0.000626126925150553,0.702879667282104,mendota
2010-11-03,-2.30980197931293e-10,-1.00930531819661e-05,-0.000180100401242574,0.00011680523554484,0.000303089618682861,0.000346283117930094,0.000373005867004395,0.000412503878275553,0.000460704167683919,0.00047763188680013,0.000888625780741374,0.000501831372578939,0.703778187433879,mendota
2010-11-04,-1.46667863039814e-12,-1.00011626879374e-05,-4.96457020441691e-05,0.000178366899490356,9.9798043568929e-05,0.000151316324869792,0.000116229057312012,0.00390708446502686,0.00017706553141276,0.000304818153381348,0.000276803970336914,0.000317851702372233,0.679080168406169,mendota
2010-11-05,-5.40005077690845e-12,-1.00011626879374e-05,-0.00020483136177063,4.08093134562174e-05,4.97897466023763e-05,6.88036282857259e-05,7.44859377543132e-05,0.000113487243652344,0.000115831693013509,8.48770141601562e-05,0.00012052059173584,0.000122944513956706,0.674492994944255,mendota
2010-11-06,-4.3333484948486e-12,-1.00011626879374e-05,-6.46412372589111e-05,2.45769818623861e-05,4.04516855875651e-05,6.96976979573568e-05,8.89102617899577e-05,4.81208165486654e-05,0.000117381413777669,0.000119964281717936,0.000122467676798503,0.000191768010457357,0.674651940663656,mendota
2010-11-07,-5.06661379517936e-12,-1.00011626879374e-05,-0.000134408473968506,3.50673993428548e-05,4.45842742919922e-05,5.41011492411296e-05,7.02937444051107e-05,8.31286112467448e-05,0.000119328498840332,0.000122149785359701,9.17514165242513e-05,0.000161290168762207,0.674935897191366,mendota
2010-11-08,-7.63337541324442e-12,-1.00011626879374e-05,-0.000206321477890015,4.92632389068604e-05,8.16583633422852e-05,0.000114202499389648,0.000183641910552979,0.000186483065287272,0.000196139017740885,0.000239292780558268,0.000249107678731283,0.000292380650838216,0.669944445292155,mendota
2010-11-09,-2.56359378170146e-11,-1.00135803222656e-05,-0.000338320930798848,6.64790471394857e-05,0.000128070513407389,0.000166455904642741,0.000228444735209147,0.000287294387817383,0.000336170196533203,0.000252008438110352,0.000434756278991699,0.000484108924865723,0.670762459437052,mendota
2010-11-10,-1.95195785461048e-10,-4.18722629547119e-06,-0.000192572673161825,0.00010638435681661,0.000172515710194906,0.000282446543375651,0.000292857487996419,0.000380674997965495,0.00046841303507487,0.000523090362548828,0.000578006108601888,0.00066673755645752,0.671656847000122,mendota
2010-11-11,-1.6052124074406e-09,-3.35027774175008e-06,-0.000338951746622721,0.000143696864446004,0.000237822532653809,0.000340898831685384,0.000342746575673421,0.000459671020507812,0.000506003697713216,0.000689824422200521,0.000743865966796875,0.000802993774414062,0.673229376475016,mendota
2010-11-12,-3.53420626098e-10,-8.34713379542033e-06,-0.000263685981432597,0.000243276357650757,0.000398675600687663,0.000553905963897705,0.000623722871144613,0.000809947649637858,0.000924547513326009,0.0011440912882487,0.00129969914754232,0.00142979621887207,0.675620158513387,mendota
2010-11-13,-3.31325337536252e-11,-9.9341074625651e-09,-0.000240365664164225,0.000221927960713704,0.000353336334228516,0.000517368316650391,0.000668625036875407,0.000861724217732747,0.00107721487681071,0.00126802921295166,0.00135906537373861,0.00151729583740234,0.676487445831299,mendota
2010-11-14,-8.89999185460510e-12,-3.33537658055623e-06,-0.000193769733111064,2.32458114624023e-05,3.37759653727214e-05,5.79158465067546e-05,8.93274943033854e-05,9.16719436645508e-05,6.65187835693359e-05,0.000147382418314616,0.000138441721598307,0.000233848889668783,0.674747784932454,mendota
2010-11-15,-2.69998838102007e-12,0,-0.00015041728814443,2.32358773549398e-05,4.02530034383138e-05,5.06043434143066e-05,6.76512718200684e-05,5.47568003336589e-05,9.17911529541016e-05,9.56058502197266e-05,0.00013271967569987,0.000136534372965495,0.67089327176412,mendota
2010-11-16,-1.62630649687875e-11,-6.67572021484375e-06,-0.000184605518976847,7.22706317901611e-05,0.000105957190195719,0.000143071015675863,0.000183701515197754,0.00024116039276123,0.000182072321573893,0.000289797782897949,0.000397721926371257,0.000305811564127604,0.671509186426798,mendota
2010-11-17,-3.10437372104862e-09,-1.00880861282349e-05,-0.000279858708381653,0.000105828046798706,0.000168244043986003,0.000221133232116699,0.000287473201751709,0.000351349512736003,0.000461220741271973,0.000538269678751628,0.000547965367635091,0.00062557061513265,0.673811912536621,mendota
2010-11-18,-5.29998267495557e-12,-3.33786010742188e-06,-0.000282024343808492,4.84287738800049e-05,6.29623730977376e-05,9.49303309122721e-05,0.000110665957132975,0.000133673350016276,0.000147382418314616,0.000194827715555827,0.000210245450337728,0.000259796778361003,0.673083623250326,mendota
2010-11-19,-6.20000347358503e-12,-6.66826963424683e-06,-0.000217114885648092,3.98457050323486e-05,5.67833582560221e-05,7.04328219095866e-05,6.74327214558919e-05,8.76983006795247e-05,9.13540522257487e-05,0.000195026397705078,0.000165343284606934,0.000202337900797526,0.666312694549561,mendota
2010-11-20,-4.60002406536357e-12,-6.66826963424683e-06,-4.66654698053996e-05,3.08652718861898e-05,5.84125518798828e-05,9.26454861958822e-05,0.000103553136189779,0.000124494234720866,0.000162084897359212,0.000133077303568522,0.000204006830851237,0.000208417574564616,0.654728889465332,mendota
2010-11-21,-2.50000020685093e-12,-6.66826963424683e-06,-6.63151343663533e-05,4.82996304829915e-05,6.9578488667806e-05,0.00010754664738973,8.88506571451823e-05,0.000160098075866699,0.000198125839233398,0.000202775001525879,0.000240723292032878,0.000245372454325358,0.65467111269633,mendota
2010-11-22,-3.00103904689782e-09,-9.3504786491394e-06,-0.00020254651705424,0.000103930632273356,0.000161985556284587,0.000234444936116536,0.000260810057322184,0.000334858894348145,0.000418186187744141,0.000459710756937663,0.000507553418477376,0.000583847363789876,0.656266609827677,mendota
2010-11-23,-7.74325788673498e-11,-6.68317079544067e-06,-0.000125621755917867,0.000171899795532227,0.000271280606587728,0.000395337740580241,0.000495513280232747,0.000638127326965332,0.000746726989746094,0.00085600217183431,0.00103414058685303,0.001213272412618,0.658305962880453,mendota
2010-11-24,-3.79999735381868e-12,-6.66826963424683e-06,6.8048636118571e-06,3.82562478383382e-05,6.05185826619466e-05,8.37445259094238e-05,0.000174343585968018,0.000135938326517741,0.000145236651102702,0.000188271204630534,0.000232259432474772,0.00024410088857015,0.557591915130615,mendota
2010-11-25,-3.99998552798782e-12,-6.66826963424683e-06,1.55121088027954e-05,2.15470790863037e-05,3.42726707458496e-05,5.02467155456543e-05,6.29226366678874e-05,8.22544097900391e-05,8.48770141601562e-05,8.75393549601237e-05,0.000123500823974609,9.27448272705078e-05,0.541130542755127,mendota
2010-11-26,-3.89999144090325e-12,-6.66826963424683e-06,6.30319118499756e-06,1.66793664296468e-05,2.70605087280273e-05,3.74515851338704e-05,4.78029251098633e-05,5.48362731933594e-05,5.84920247395833e-05,9.55661137898763e-05,9.918212890625e-05,0.000102917353312174,0.540943225224813,mendota
