datetime,dens_null_GLM,dens_01_GLM,dens_05_GLM,dens_1_GLM,dens_15_GLM,dens_2_GLM,dens_25_GLM,dens_3_GLM,dens_35_GLM,dens_4_GLM,dens_45_GLM,dens_5_GLM,dens_10_GLM,id
1995-01-29,0,0,0.08831787109375,0.19293212890625,0.28619384765625,0.3751220703125,0.46234130859375,0.54693603515625,0.62664794921875,0.7042236328125,0.780029296875,0.8543701171875,1.5445556640625,mendota
1995-01-30,0,0,0.08837890625,0.1925048828125,0.28955078125,0.380615234375,0.466064453125,0.5482177734375,0.62841796875,0.706298828125,0.78253173828125,0.8572998046875,1.55426025390625,mendota
1995-01-31,0,0,0.0877685546875,0.1939697265625,0.29119873046875,0.381103515625,0.46710205078125,0.5499267578125,0.6304931640625,0.70904541015625,0.7860107421875,0.86151123046875,1.5654296875,mendota
1995-02-01,0,0,0.088623046875,0.19622802734375,0.2926025390625,0.38299560546875,0.4696044921875,0.55322265625,0.63421630859375,0.7139892578125,0.791748046875,0.86834716796875,1.575439453125,mendota
1995-02-02,0,0,0.08935546875,0.1971435546875,0.294189453125,0.385498046875,0.47283935546875,0.55706787109375,0.639404296875,0.71881103515625,0.79669189453125,0.87322998046875,1.5810546875,mendota
1995-02-03,0,0,0.0897216796875,0.19818115234375,0.29620361328125,0.38824462890625,0.47613525390625,0.560791015625,0.64288330078125,0.722412109375,0.8006591796875,0.877197265625,1.5855712890625,mendota
1995-02-04,0,0,0.0899658203125,0.19952392578125,0.29742431640625,0.38824462890625,0.47607421875,0.56085205078125,0.6427001953125,0.72222900390625,0.800537109375,0.87713623046875,1.58538818359375,mendota
1995-02-05,0,0,0.09033203125,0.20098876953125,0.2984619140625,0.39044189453125,0.47808837890625,0.5626220703125,0.64471435546875,0.72454833984375,0.80267333984375,0.8792724609375,1.58929443359375,mendota
1995-02-06,0,0,0.08953857421875,0.2000732421875,0.29766845703125,0.38970947265625,0.47760009765625,0.56207275390625,0.644287109375,0.72418212890625,0.80224609375,0.87908935546875,1.58990478515625,mendota
1995-02-07,0,0,0.0888671875,0.1986083984375,0.297119140625,0.38909912109375,0.4774169921875,0.56170654296875,0.643310546875,0.723388671875,0.80145263671875,0.87799072265625,1.5909423828125,mendota
1995-02-08,0,0,0.0904541015625,0.20001220703125,0.29840087890625,0.3907470703125,0.47821044921875,0.56268310546875,0.64453125,0.7244873046875,0.80279541015625,0.87957763671875,1.5950927734375,mendota
1995-02-09,0,0,0.090087890625,0.20001220703125,0.2979736328125,0.38983154296875,0.4774169921875,0.5621337890625,0.64422607421875,0.72418212890625,0.80291748046875,0.88006591796875,1.59814453125,mendota
1995-02-10,0,0,0.0904541015625,0.20147705078125,0.2989501953125,0.390869140625,0.47845458984375,0.56298828125,0.64495849609375,0.724853515625,0.80340576171875,0.880615234375,1.59869384765625,mendota
1995-02-11,0,0,0.09100341796875,0.20172119140625,0.299072265625,0.3912353515625,0.479248046875,0.56396484375,0.646240234375,0.7265625,0.80548095703125,0.882568359375,1.60223388671875,mendota
1995-02-12,0,0,0.0914306640625,0.20196533203125,0.299560546875,0.39202880859375,0.47998046875,0.56463623046875,0.64715576171875,0.72796630859375,0.806884765625,0.8841552734375,1.60479736328125,mendota
1995-02-13,0,0,0.0914306640625,0.2022705078125,0.29986572265625,0.39215087890625,0.48028564453125,0.56500244140625,0.6474609375,0.72802734375,0.80694580078125,0.88409423828125,1.6080322265625,mendota
1995-02-14,0,0,0.0916748046875,0.2022705078125,0.3001708984375,0.39239501953125,0.480224609375,0.56494140625,0.64752197265625,0.72821044921875,0.80712890625,0.88446044921875,1.6136474609375,mendota
1995-02-15,0,0,0.09246826171875,0.202880859375,0.30120849609375,0.39312744140625,0.48114013671875,0.56573486328125,0.6488037109375,0.73040771484375,0.81048583984375,0.888916015625,1.6220703125,mendota
1995-02-16,0,0,0.0928955078125,0.2030029296875,0.301025390625,0.3931884765625,0.4822998046875,0.5682373046875,0.65234375,0.7342529296875,0.81439208984375,0.89306640625,1.62823486328125,mendota
1995-02-17,0,0,0.09326171875,0.203125,0.30072021484375,0.3929443359375,0.48211669921875,0.56793212890625,0.652099609375,0.7340087890625,0.814208984375,0.8927001953125,1.62799072265625,mendota
