datetime,ssi_null_GLM,ssi_01_GLM,ssi_05_GLM,ssi_1_GLM,ssi_15_GLM,ssi_2_GLM,ssi_25_GLM,ssi_3_GLM,ssi_35_GLM,ssi_4_GLM,ssi_45_GLM,ssi_5_GLM,ssi_10_GLM,id
2012-09-25,80.8702241653915,42.9150299649789,6.28733031679797,69.2354270737127,136.230754587843,134.106053923796,-3.94994457213762e-10,99.3211649758229,75.0669859172046,126.663605360562,127.334932602845,135.756371286512,172.832382391334,mendota
2012-09-26,86.9010251160459,50.3971542147696,18.1635974895761,74.8551103511075,140.320105268042,137.718457765545,12.685083944338,105.496390714571,84.3994280296234,129.434081006885,131.732040083642,138.180389405951,174.621877267038,mendota
2012-09-27,73.3371023352954,37.4999340914184,6.79210950524324,60.4688460037194,125.411059013476,122.46007976238,2.51260937206977,91.1554866419494,72.8212967232475,114.548530790334,118.664335728987,125.247073228451,162.304615704414,mendota
2012-09-28,71.8898004463314,38.0630526469509,10.0892211132268,59.4396465182107,121.94943000241,119.105838386473,6.40538852314635,89.2843525977149,72.5102387211073,110.184034833474,115.567220595236,121.648545694939,157.365572123343,mendota
2012-09-29,75.7166713298185,42.8871920328369,14.8752341605546,63.722938352561,124.45128928494,121.67276392881,11.4296730978118,92.5690561244045,76.1808608253805,110.644672958472,118.890044603592,124.752110419196,159.231377212312,mendota
2012-09-30,65.0096640377199,37.8128073669902,8.55896652576775,53.4000684519748,112.156310350774,109.382584508445,3.95988082314568,82.4033519231996,66.8693469332488,98.9493032854668,111.87813369001,112.467490583952,148.575083146628,mendota
2012-10-01,65.613374331315,35.3311737614613,9.95112824680162,52.9993074814444,109.852668030456,109.46130219108,7.5669603251857,82.9619746432568,68.6805385434654,97.3846204140822,108.356561836887,111.569634159475,147.536647325987,mendota
2012-10-02,71.5034709775002,42.3938272022621,18.1646931146607,59.8178987274124,116.890277340832,114.179012973417,16.0944663890668,88.5496164820556,74.9353650580638,101.807818728672,113.437503000757,116.294940764241,151.860087402525,mendota
2012-10-03,66.4707942431166,36.9502014830655,13.0075970075017,52.624245768199,111.440997488461,109.524821177997,11.3633879701286,84.578135199017,70.7874958101277,95.911349631156,108.694456750482,112.076810145079,147.978097329968,mendota
2012-10-04,66.4176981033872,37.5625857485618,13.4334655087166,52.3731719457812,109.862941621531,109.080105566286,9.85543006130585,82.8759878377364,70.8412971122901,96.2991268924237,108.07649743953,111.031359705753,147.642942639397,mendota
2012-10-05,52.0658503017428,24.531330849499,1.36831435839475,38.9990361043226,97.4702021656456,93.1503018878043,-2.37526812098705e-10,68.7763867081369,59.3692605941486,83.3181029337442,96.0736838409823,98.589703879624,131.22761629648,mendota
2012-10-06,24.9723780497752,13.597720465847,0.290249779828407,27.1061758024074,75.0873488132443,72.1485998985052,-2.35755039727224e-10,46.8123808893987,35.4906641036723,57.6750797927491,73.4343341305168,77.339495770049,44.4470022579387,mendota
2012-10-07,-1.43429191977047e-12,7.35158249559617,0.220853200733002,17.3465272777614,59.2149548490224,52.6239492270164,-6.57683371600124e-11,33.4415069196103,28.6413885663283,38.1236750285849,59.7259142695511,60.1263936767331,34.4052690891292,mendota
2012-10-08,-1.58828571719238e-11,5.93987935202387,0.186785116274055,11.2522200078332,51.1665210677068,45.1384761011677,9.7458485228803e-12,28.5059926684094,22.8469488712328,29.6878395340253,52.7547127526771,50.7792211445704,29.6052280809748,mendota
